,h2,ch4,c2h6,c2h4,c2h2,act
58,2587.2,112.25,4.704,1.4,0.0001,1
59,6454.0,7.0,0.0001,0.0001,0.0001,1
60,4480.0,560.0,380.0,403.0,896.0,1
61,2240.0,560.0,380.0,450.0,940.0,1
62,6600.0,1000.0,38.0,2.0,19.0,1
63,4.1,3600.0,670.0,14.0,0.0001,1
64,7600.0,13.0,267.0,0.0001,0.0001,1
65,1600.0,3600.0,670.0,14.0,0.0,1
66,1458.0,9.0,1812.0,0.0001,0.0001,1
67,8266.0,1061.0,22.0,0.0001,0.0001,1
68,8266.0,1061.0,22.0,0.0,0.0,1
69,9340.0,995.0,60.0,6.0,7.0,1
70,10092.0,7.01,4.49,2.64,0.0001,1
71,3930.0,2397.0,157.0,0.0,0.0,1
72,30.1,112.0,0.0001,254.0,4536.0,1
73,65.2,4000.0,2000.0,2000.0,8000.0,1
74,385.0,18342.0,2111.0,27.0,0.0001,1
75,33046.0,619.0,58.0,2.0,0.0001,1
76,33046.0,619.0,58.0,2.0,0.0,1
77,32930.0,2397.0,157.0,0.0001,0.0001,1
78,37800.0,1740.0,249.0,8.0,8.0,1
79,36036.0,4704.0,554.0,5.0,10.0,1
80,40280.0,1069.0,1060.0,1.0,1.0,1
81,16000.0,4000.0,500.0,8500.0,16000.0,1
82,26788.0,18342.0,2111.0,27.0,0.0,1
83,92600.0,10200.0,1.0,2.0,0.0001,1
84,92600.0,10200.0,0.0001,0.0001,0.0001,1
85,1.6,1.0,0.1,0.9,1.6,2
86,1.96,2.1,0.5,0.67,1.59,2
87,21.0,2.01,0.46,1.48,5.61,2
88,21.0,6.0,6.0,7.0,10.0,2
89,34.76,5.52,2.09,4.97,10.36,2
90,34.0,18.9,3.7,9.4,5.6,2
91,38.0,3.7,0.0,4.1,19.4,2
92,50.0,20.0,8.0,0.0001,6.0,2
93,25.0,27.0,24.0,9.0,13.0,2
94,37.9,22.9,4.5,9.6,15.3,2
95,60.0,10.0,4.0,4.0,4.0,2
96,24.3,15.7,6.4,11.2,29.8,2
97,8.0,8.0,37.4,15.0,21.1,2
98,25.0,8.89,1.88,12.67,36.2,2
99,14.2,25.0,1.0,8.0,40.0,2
100,73.0,8.0,4.0,2.0,12.0,2
101,57.0,17.1,2.2,5.5,30.1,2
102,63.0,8.0,23.3,7.9,12.3,2
103,2.0,2.8,47.0,0.0001,27.5,2
104,60.0,5.0,1.0,6.0,29.0,2
105,60.0,7.6,27.5,9.7,14.4,2
106,4.0,1.0,2.0,7.0,52.0,2
107,57.0,24.0,2.0,27.0,30.0,2
108,46.0,13.5,50.7,5.0,9.2,2
109,78.0,20.0,11.0,13.0,28.0,2
110,70.0,3.8,0.6,3.2,31.1,2
111,101.72,5.78,4.7,9.7,5.0,2
112,87.17,17.26,3.94,12.87,32.81,2
113,75.0,17.0,4.0,7.0,38.0,2
114,47.5,13.4,18.2,49.8,36.3,2
115,95.0,10.0,0.0,11.0,39.0,2
116,60.0,27.65,7.13,16.92,53.87,2
117,119.0,5.8,16.0,10.6,26.3,2
118,71.0,19.0,5.0,12.0,59.0,2
119,19.0,0.0001,0.0001,28.2,66.4,2
120,135.0,7.1,3.3,20.0,6.8,2
121,115.0,63.0,54.0,10.0,0.3,2
122,120.0,25.0,1.0,8.0,40.0,2
123,131.0,32.0,7.3,18.8,38.7,2
124,116.0,20.0,7.0,27.0,54.0,2
125,152.0,7.1,33.0,20.0,6.8,2
126,210.0,22.0,6.0,6.0,7.0,2
127,151.0,23.3,1.0,2.1,26.0,2
128,497.0,10.0,4.0,4.0,4.0,2
129,88.5,25.5,110.0,12.2,8.6,2
130,292.0,24.0,2.0,27.0,30.0,2
131,274.0,20.0,11.0,13.0,28.0,2
132,5.26,38.3,13.0,37.0,85.9,2
133,212.0,4.0,1.3,1.5,9.5,2
134,217.0,4.0,1.4,1.5,9.51,2
135,531.0,32.0,4.0,18.0,65.0,2
136,235.0,10.0,3.0,1.0,1.0,2
137,155.0,30.2,4.9,26.2,60.2,2
138,12.4,7.0,0.0001,15.0,101.0,2
139,37.0,27.0,5.0,33.0,97.0,2
140,8.0,0.0,0.0,43.0,101.0,2
141,629.0,112.3,27.5,51.5,58.8,2
142,253.0,21.5,5.9,16.1,72.4,2
143,87.0,22.0,2.0,33.0,109.0,2
144,88.0,33.0,8.0,29.0,111.0,2
145,441.0,1.0,2.0,7.0,52.0,2
146,127.0,0.0001,0.0001,43.0,101.0,2
147,153.0,5.2,0.0001,9.3,88.0,2
148,266.0,20.0,5.0,28.0,96.0,2
149,220.0,4.7,0.0001,8.7,89.0,2
150,43.0,26.0,7.0,19.0,133.0,2
151,645.0,20.0,3.9,8.13,25.1,2
152,650.0,22.0,6.0,6.0,7.0,2
153,35.0,28.0,27.0,36.0,148.0,2
154,32.4,60.0,8.0,53.0,159.0,2
155,385.0,60.0,8.0,53.0,159.0,2
156,110.0,10.0,20.0,66.0,182.0,2
157,75.5,97.0,193.0,40.0,121.0,2
158,800.0,38.0,48.5,6.5,5.8,2
159,64.0,60.0,14.0,93.0,218.0,2
160,818.0,6.0,11.4,6.4,16.5,2
161,156.0,80.0,9.0,89.0,244.0,2
162,595.0,80.0,9.0,89.0,244.0,2
163,114.0,18.0,9.0,0.0001,278.0,2
164,26.0,81.0,170.0,51.0,270.0,2
165,392.0,652.9,47.7,75.7,68.7,2
166,650.0,81.0,170.0,51.0,270.0,2
167,1027.0,3.9,0.8,4.0,13.0,2
168,137.0,86.0,13.0,110.0,317.0,2
169,645.0,86.0,13.0,110.0,317.0,2
170,13.0,3.0,1.0,3.0,6.0,3
171,0.0001,15.0,7.0,14.0,26.0,3
172,30.0,16.26,3.38,17.95,16.42,3
173,10.0,15.0,0.0001,0.0001,35.0,3
174,0.0001,51.0,16.0,12.0,19.0,3
175,41.0,0.0001,10.0,5.0,35.0,3
176,6.0,28.0,8.0,31.0,32.0,3
177,60.0,5.0,2.0,21.0,21.0,3
178,26.0,0.0001,0.0001,0.0001,44.0,3
179,74.0,30.2,2.33,30.3,18.2,3
180,38.0,11.4,1.41,20.34,37.6,3
181,11.0,4.0,0.0001,8.0,50.0,3
182,22.0,49.0,69.3,42.0,10.7,3
183,46.0,6.5,15.3,69.0,15.0,3
184,75.0,15.0,7.0,14.0,26.0,3
185,54.9,19.0,3.0,0.0001,40.0,3
186,60.0,7.7,2.16,18.4,33.7,3
187,36.0,130.0,9.0,55.0,30.0,3
188,48.0,9.0,6.0,5.0,44.0,3
189,90.0,28.0,8.0,31.0,32.0,3
190,103.0,3.0,1.0,3.0,6.0,3
191,78.0,5.0,31.0,69.0,36.0,3
192,18.0,14.0,19.0,6.0,56.0,3
193,13.0,55.0,103.0,13.0,16.0,3
194,34.0,20.0,69.0,41.0,31.0,3
195,14.0,45.0,57.0,15.0,39.0,3
196,14.3,12.0,2.0,8.0,63.0,3
197,93.5,14.0,1.0,9.0,43.0,3
198,15.0,20.0,120.0,5.5,8.9,3
199,54.0,20.2,70.0,39.0,40.2,3
200,19.0,50.7,9.0,62.0,65.9,3
201,34.0,21.0,4.0,49.0,56.0,3
202,40.0,102.6,32.3,183.3,0.2,3
203,57.0,40.65,9.37,34.02,59.71,3
204,36.0,34.0,5.0,47.0,62.0,3
205,150.0,130.0,9.0,55.0,30.0,3
206,0.0001,28.0,27.0,15.0,80.0,3
207,72.0,62.0,27.0,123.0,71.0,3
208,215.0,41.0,27.0,15.0,42.0,3
209,152.0,15.0,3.1,23.0,25.3,3
210,187.0,5.0,2.0,21.0,21.0,3
211,43.0,40.0,6.9,110.0,70.0,3
212,78.0,36.0,27.0,18.0,76.0,3
213,180.0,10.0,1.3,13.5,17.6,3
214,320.0,92.6,83.9,16.7,26.8,3
215,27.0,21.0,1.0,11.0,93.0,3
216,73.0,6.0,1.0,14.0,86.0,3
217,109.0,9.0,4.0,16.0,81.0,3
218,74.8,21.0,2.0,26.0,89.0,3
219,181.0,21.0,0.0001,0.0001,40.0,3
220,25.0,200.0,42.0,102.0,68.0,3
221,35.0,31.0,0.0001,66.0,94.0,3
222,123.0,11.8,15.5,43.6,83.3,3
223,80.0,58.0,16.4,91.6,96.9,3
224,127.0,42.0,98.0,10.0,33.0,3
225,260.0,68.0,93.0,31.0,59.0,3
226,1.0,28.0,4.0,15.0,107.0,3
227,307.0,38.0,15.0,47.0,78.0,3
228,594.0,20.0,14.0,10.0,42.0,3
229,120.0,31.0,0.0,66.0,94.0,3
230,6.0,22.0,2.0,33.0,109.0,3
231,505.57,31.0,0.0001,66.0,94.0,3
232,77.0,0.0001,0.0001,43.0,101.0,3
233,0.0001,16.0,19.0,58.0,106.0,3
234,121.0,41.0,133.0,9.0,21.0,3
235,620.0,21.8,79.2,41.2,41.5,3
236,305.0,24.0,0.0001,32.0,81.0,3
237,9.0,18.0,1.0,4.0,122.0,3
238,323.0,22.8,108.4,12.0,7.5,3
239,137.0,67.0,7.0,53.0,104.0,3
240,13.0,42.0,192.0,12.0,20.0,3
241,10.0,230.0,44.0,130.0,102.0,3
242,613.0,4.0,91.0,0.0001,34.0,3
243,90.0,48.0,14.0,117.0,131.0,3
244,7.0,11.0,0.0001,7.0,146.0,3
245,110.6,345.0,85.0,266.0,21.0,3
246,31.2,85.0,25.0,197.0,130.0,3
247,390.0,62.6,12.8,65.3,133.6,3
248,92.0,148.0,197.0,72.0,42.0,3
249,24.7,120.0,18.0,131.0,167.0,3
250,57.0,43.0,12.0,102.0,187.0,3
251,245.0,120.0,18.0,131.0,167.0,3
252,305.0,85.0,25.0,197.0,130.0,3
253,210.0,43.0,12.0,102.0,187.0,3
254,200.0,88.0,213.0,14.0,35.0,3
255,6.0,3.0,0.8,0.7,0.0,4
256,20.0,3.0,0.8,0.7,0.0001,4
257,30.0,3.0,1.0,0.0001,0.0001,4
258,30.0,18.0,4.0,4.0,0.0001,4
259,7.0,30.0,34.0,2.5,0.0001,4
260,50.0,3.0,1.0,0.0,0.0,4
261,36.0,130.0,33.0,96.0,0.0001,4
262,55.0,22.0,0.5,2.6,0.0,4
263,60.0,73.18,27.14,56.88,0.0001,4
264,53.0,39.0,3.0,4.5,0.0,4
265,48.0,40.0,11.0,0.5,0.0,4
266,65.0,20.0,10.0,5.0,0.0,4
267,37.0,47.0,10.0,5.5,0.0,4
268,47.6,19.1,4.21,27.0,0.72,4
269,34.0,30.0,34.0,2.5,0.0,4
270,130.0,140.0,24.0,120.0,0.0,4
271,8.0,27.0,67.0,7.0,0.0001,4
272,14.0,62.0,16.0,3.0,0.0,4
273,137.0,140.0,24.0,120.0,0.0001,4
274,85.87,60.0,2.0,7.0,0.0001,4
275,86.0,8.0,2.5,2.5,0.0,4
276,0.0001,30.1,82.3,13.6,0.0001,4
277,21.0,48.0,76.0,18.0,0.0001,4
278,92.8,8.0,2.5,2.5,0.0001,4
279,103.5,22.0,0.5,2.6,0.0001,4
280,35.0,46.0,76.0,12.0,0.0001,4
281,24.0,8.8,80.0,2.5,0.0001,4
282,0.0001,47.0,113.0,10.0,0.0001,4
283,121.0,30.0,23.0,2.4,0.1,4
284,4.0,67.0,105.0,9.0,0.0001,4
285,2.369,119.69,21.891,20.15,0.0,4
286,109.0,123.0,67.0,52.0,0.0001,4
287,53.0,8.6,70.3,3.1,0.0001,4
288,39.0,65.2,103.9,8.1,0.0001,4
289,8.0,140.0,2.0,120.0,0.0001,4
290,0.0001,59.0,117.0,44.0,0.0001,4
291,187.0,24.1,34.3,92.5,0.6,4
292,121.0,27.0,49.0,4.0,1.0,4
293,78.0,66.0,62.0,2.6,0.0,4
294,89.0,21.0,65.0,2.0,0.0001,4
295,8.0,28.0,136.0,8.0,0.0001,4
296,20.0,131.9,39.0,11.7,0.0001,4
297,18.0,99.0,82.0,4.2,0.1,4
298,68.0,74.0,80.0,9.0,0.0001,4
299,134.0,18.7,97.4,79.5,4.7,4
300,290.0,15.0,78.0,58.0,0.0001,4
301,63.0,44.0,124.0,7.0,1.0,4
302,173.0,29.0,9.0,12.0,0.0001,4
303,0.0001,30.0,146.0,8.0,0.0001,4
304,116.0,130.0,47.0,2.0,0.0001,4
305,425.0,56.0,72.0,70.0,0.0001,4
306,23.0,166.0,87.0,59.0,0.0001,4
307,160.0,97.0,12.0,29.0,1.5,4
308,94.96,94.0,78.0,13.0,2.0,4
309,219.0,44.0,3.0,3.0,0.0,4
310,244.0,66.0,62.0,2.6,0.0001,4
311,46.0,224.0,0.0001,45.0,0.0001,4
312,169.0,28.0,72.0,9.0,0.0001,4
313,39.0,46.0,155.0,18.0,0.0001,4
314,165.62,38.0,93.0,32.0,0.0001,4
315,17.0,68.0,157.0,19.0,0.0001,4
316,110.0,100.0,85.0,17.0,0.0001,4
317,224.0,4.5,2.0,0.0,0.0,4
318,156.0,138.0,83.0,16.0,0.0001,4
319,181.5,44.0,106.0,28.0,0.0001,4
320,124.0,62.0,95.0,5.0,0.0001,4
321,135.65,16.0,88.0,7.0,0.0001,4
322,200.0,7.0,92.0,5.0,0.0001,4
323,105.0,21.0,118.0,0.0001,4.0,4
324,236.0,20.4,117.0,71.0,6.8,4
325,15.55,73.0,179.0,11.0,0.0001,4
326,111.7,80.0,134.0,10.0,0.0001,4
327,107.0,26.0,147.0,6.0,0.0001,4
328,88.0,71.0,158.0,20.0,0.0001,4
329,0.0,224.0,0.0,45.0,0.0,4
330,172.9,8.9,119.0,4.4,0.0001,4
331,137.0,29.0,137.0,8.0,0.0001,4
332,199.0,125.0,111.0,25.0,0.0001,4
333,164.0,33.7,136.0,11.4,0.0001,4
334,9.0,131.0,187.0,127.0,0.0001,4
335,650.0,47.0,10.0,5.5,0.0001,4
336,220.0,68.0,136.0,9.0,0.0001,4
337,195.0,43.0,146.0,9.0,0.0001,4
338,0.0001,262.0,41.0,28.0,0.0001,4
339,300.0,86.0,155.0,21.0,6.0,4
340,595.0,49.0,42.0,58.0,0.0001,5
341,56.0,15.0,42.0,73.0,0.0001,5
342,716.0,175.0,75.0,50.0,4.0,5
343,4230.0,119.0,36.0,70.0,0.0001,5
344,142.0,302.0,27.0,33.0,0.0001,5
345,163.0,3450.0,520.0,1390.0,8.0,5
346,549.0,670.0,286.0,934.0,19.0,5
347,476.0,442.0,221.0,461.0,0.7,5
348,345.0,98.0,35.0,64.0,0.0001,5
349,234.5,65.0,22.0,58.0,0.0001,5
350,153.0,458.8,242.6,406.4,0.0001,5
351,1230.0,700.0,250.0,740.0,1.0,5
352,111.0,159.0,29.0,87.0,0.0001,5
353,500.0,63.0,20.0,51.0,0.0001,5
354,1000.0,143.0,23.0,101.0,0.0001,5
355,595.0,116.0,65.0,139.0,0.0001,5
356,102.0,177.0,37.0,52.0,0.0001,5
357,315.0,141.0,38.0,51.0,0.0001,5
358,67.8,139.0,160.0,343.0,0.0001,5
359,95.0,61.33,45.21,98.03,1.01,5
360,4127.0,123.0,7.0,18.0,0.0001,5
361,1570.0,80.0,258.0,741.0,6.0,5
362,800.0,3240.0,1432.0,2788.0,0.0001,5
363,29.1,226.0,68.0,192.0,0.0001,5
364,245.0,283.0,121.0,222.0,0.0001,5
365,61.0,5.0,81.0,172.0,0.0001,5
366,99.0,117.0,44.2,138.0,0.1,5
367,243.0,6.0,52.0,67.0,0.0001,5
368,2850.0,9739.0,2750.0,5113.0,0.0001,5
369,512.0,63.0,246.0,714.0,7.0,5
370,235.46,398.0,85.0,319.0,0.0001,5
371,120.0,32.0,28.0,55.0,0.0001,5
372,615.0,490.0,180.0,360.0,95.0,5
373,24.0,4000.0,1290.0,1560.0,6.0,5
374,56.0,0.224,0.045,0.067,0.002,5
375,85.0,4.9,81.0,172.0,0.0001,5
376,5900.0,34.6,14.2,21.7,0.0001,5
377,34.0,59.79,45.24,80.49,0.0001,5
378,475.3,47.0,27.0,62.0,0.0001,5
379,191.0,460.8,94.9,184.6,18.3,5
380,8200.0,78.0,266.0,779.0,7.0,5
381,0.0001,1.5,0.3,1.8,0.0001,5
382,530.0,610.0,259.0,260.0,9.0,5
383,4.0,56.0,33.0,77.0,0.0001,5
384,59.0,61000.0,26300.0,42100.0,1560.0,5
385,810.0,425.0,276.0,651.0,26.0,5
386,65.4,1466.0,331.0,1295.0,32.0,5
387,60.0,102.0,28.0,91.0,0.0001,5
388,84.0,120.0,90.0,198.0,3.0,5
389,145.88,1672.0,394.0,669.0,0.0001,5
390,5000.0,5.0,90.0,185.0,3.0,5
391,20000.0,41.9,20.2,44.2,0.38,5
392,10000.0,274.0,95.0,320.0,6.3,5
393,420.0,242.0,68.0,232.0,0.0001,5
394,70.0,161.6,94.1,193.6,0.56,5
395,47.0,96.0,19.0,57.0,0.0001,5
396,120.0,224.0,45.0,67.0,2.0,5
397,5100.0,90.0,42.0,63.0,0.2,5
398,535.0,419.0,269.5,614.1,0.35,5
399,41.0,130.0,33.0,96.0,0.1,5
400,50.18,171.12,74.7,148.69,0.0,5
401,20.0,80.2,24.6,68.6,0.0,5
402,670.0,224.0,45.0,67.0,2.0,5
403,0.7,1.5,0.3,1.8,0.0,5
404,0.0,0.2,0.1,0.13,0.0,5
405,111.0,559.0,243.0,707.0,0.0,5
406,23.0,59.9,18.6,56.9,0.1,5
407,84.0,126.0,28.9,132.2,0.37,5
408,362.0,533.0,91.0,553.0,10.0,5
409,1270.0,3450.0,520.0,1390.0,8.0,5
410,3420.0,7870.0,1500.0,6990.0,33.0,5
411,360.0,610.0,259.0,260.0,9.0,5
412,1.0,27.0,49.0,4.0,1.0,5
413,3675.0,6392.0,2500.0,7691.0,5.0,5
414,48.0,610.0,29.0,10.0,0.0,5
415,12.0,18.0,4.0,4.0,0.0,5
416,66.0,60.0,2.0,7.0,0.0,5
417,1450.0,940.0,211.0,322.0,61.0,5
418,0.0,18900.0,410.0,540.0,330.0,5
419,960.0,4000.0,1290.0,1560.0,6.0,5
420,24700.0,61000.0,26300.0,42100.0,1560.0,5
421,14.0,44.0,124.0,7.0,1.0,5
422,2031.0,149.0,20.0,3.0,0.0,5
423,480.0,1075.0,298.0,1132.0,0.0,5
424,40000.0,400.0,70.0,600.0,6.0,5
425,28.0,62.0,16.0,76.0,0.0001,6
426,28.97,10.94,1.64,6.96,4.36,6
427,22.4,22.4,2.69,13.44,1.57,6
428,25.4,54.97,8.72,77.84,10.47,6
429,15.0,50.6,16.1,93.0,1.1,6
430,27.0,25.5,31.5,93.0,1.8,6
431,50.35,65.58,21.05,99.13,0.96,6
432,19.0,42.0,4.0,92.0,0.0001,6
433,50.0,40.0,11.0,86.0,0.0001,6
434,8.47,28.22,8.73,52.89,1.66,6
435,54.54,71.93,9.72,97.37,6.58,6
436,37.0,29.0,7.0,78.0,0.0001,6
437,14.0,26.0,6.0,55.0,0.0001,6
438,18.19,21.99,6.58,46.92,3.97,6
439,20.0,30.0,10.0,93.0,7.1,6
440,55.0,7.4,7.4,41.93,6.35,6
441,24.0,20.0,4.0,87.0,0.0001,6
442,24.0,7.0,12.0,65.0,0.0001,6
443,65.0,34.0,16.0,112.0,0.0001,6
444,65.0,34.0,16.0,112.0,0.0,6
445,21.0,75.0,24.0,126.0,0.0,6
446,0.0001,10.0,17.0,68.0,5.0,6
447,73.8,148.0,38.9,181.0,1.76,6
448,16.0,1.0,0.0001,60.0,0.0001,6
449,46.9,35.0,2.0,110.0,0.0001,6
450,4.0,2.0,1.0,63.0,0.0001,6
451,20.37,147.0,27.0,150.0,0.0001,6
452,115.0,0.0001,9.0,57.0,0.0001,6
453,10.0,4.0,1.0,87.0,0.0001,6
454,65.0,61.0,16.0,143.0,3.0,6
455,15.9,55.98,22.33,137.25,0.21,6
456,144.0,51.0,12.0,54.0,0.0001,6
457,1.0,8.0,8.0,100.0,6.0,6
458,87.2,31.0,23.0,148.0,0.0001,6
459,101.5,24.45,8.97,128.37,0.0,6
460,131.7,116.55,19.4,183.97,0.32,6
461,150.0,22.0,9.0,60.0,11.0,6
462,62.0,48.0,36.0,186.0,0.0001,6
463,11.0,13.0,2.0,127.0,0.0001,6
464,107.0,143.0,34.0,222.0,2.0,6
465,151.0,3.4,0.0001,54.0,0.0001,6
466,27.0,51.0,0.0001,153.0,0.0001,6
467,20.0,143.0,34.0,222.0,2.0,6
468,33.0,79.0,30.0,215.0,5.0,6
469,109.0,149.6,57.5,276.0,0.0001,6
470,19.0,88.0,45.0,252.0,0.0001,6
471,116.17,180.83,52.48,278.18,5.36,6
472,295.0,0.0001,0.0001,142.0,0.0001,6
473,50.0,100.0,51.0,305.0,9.0,6
474,53.0,189.0,25.0,295.0,5.0,6
475,78.0,161.0,86.0,353.0,10.0,6
476,120.45,210.91,35.7,285.39,15.86,6
477,111.0,103.0,159.0,19.0,0.6,6
478,360.0,99.2,35.9,202.9,0.0001,6
479,12.0,270.0,0.0001,275.0,0.0001,6
480,34.0,174.0,52.0,361.0,0.0001,6
481,16.4,150.0,64.0,379.0,0.0001,6
482,0.0001,277.0,63.0,338.0,0.0001,6
483,16.0,87.0,75.0,395.0,30.0,6
484,99.0,288.0,73.0,386.0,0.0001,6
485,103.0,221.7,47.2,422.0,0.9,6
486,14.0,28.0,64.0,408.0,6.0,6
487,16.0,144.0,67.0,449.0,9.0,6
488,55.0,159.0,114.0,493.0,0.0001,6
489,117.0,167.0,48.0,481.0,7.0,6
490,65.0,340.0,42.0,480.0,14.0,6
491,170.0,320.0,53.0,520.0,3.2,6
492,43.0,278.53,58.86,492.0,2.95,6
493,88.7,240.95,61.32,514.53,13.53,6
494,5.48,48.82,96.81,489.57,0.3,6
495,0.7,480.0,155.0,644.0,9.0,6
496,625.0,240.0,54.0,399.0,0.98,6
497,0.0001,279.0,66.0,505.0,0.0001,6
498,114.0,241.0,80.0,574.0,0.0001,6
499,79.0,306.0,73.0,579.0,0.0001,6
500,480.0,1075.0,298.0,1132.0,0.0001,6
501,172.0,335.0,171.0,812.0,37.8,6
502,160.0,334.0,172.0,812.5,37.7,6
503,135.88,362.42,125.22,826.65,3.74,6
504,27.0,410.2,159.0,817.3,3.5,6
505,100.0,200.0,110.0,670.0,11.0,6
506,137.0,695.0,74.0,867.0,0.0001,6
507,400.0,940.0,210.0,820.0,24.0,6
508,31.0,334.0,172.0,812.5,37.7,6
509,16.0,47.0,144.0,628.0,0.0001,6
