,h2,ch4,c2h6,c2h4,c2h2,act
55,289.0,9.0,0.0001,0.03,0.0001,1
56,179.0,23.0,13.0,4.0,3.0,1
57,2177.0,49.0,9.0,7.0,0.6,1
58,7600.0,13.0,267.0,0.0001,0.0001,1
59,543.0,22.0,76.0,3.7,0.0001,1
60,186.0,3.0,1.0,0.0001,0.0001,1
61,4.1,3600.0,670.0,14.0,0.0001,1
62,210.0,110.0,3.0,84.0,700.0,1
63,254.0,149.0,20.0,3.0,0.0001,1
64,385.0,18342.0,2111.0,27.0,0.0001,1
65,843.0,123.0,38.0,2.0,2.0,1
66,208.0,53.0,35.0,20.0,0.0001,1
67,65.5,6.75,0.44,0.0001,0.0001,1
68,35.0,5.0,1.0,0.0001,0.0001,1
69,3559.0,19.4,104.1,6.4,3.8,1
70,10092.0,7.01,4.49,2.64,0.0001,1
71,1900.0,5.3,0.0001,0.0001,0.0001,1
72,307.0,5.0,1.0,6.0,29.0,1
73,225.0,360.0,25.0,169.0,828.0,1
74,3930.0,2397.0,157.0,0.0,0.0,1
75,37800.0,1740.0,249.0,8.0,8.0,1
76,92600.0,10200.0,0.0,0.0,0.0,1
77,8266.0,1061.0,22.0,0.0,0.0,1
78,33046.0,619.0,58.0,2.0,0.0,1
79,40280.0,1069.0,1060.0,1.0,1.0,1
80,26788.0,18342.0,2111.0,27.0,0.0,1
81,462.0,212.4,31.6,0.0,0.0,1
82,1600.0,3600.0,670.0,14.0,0.0,1
83,88.0,9.0,0.0,0.03,0.0,1
84,2240.0,168.0,25.0,0.0,0.0,1
85,1950.0,123.0,38.0,2.0,2.0,1
86,116.4899790884087,16.171216018664136,1.6375261394891263,3.3825156836934758,0.9362537613124823,1
87,6737.993482317543,863.8004329525851,69.60050745071733,1.724026834713146,16.378137635314914,1
88,2529.75000126641,119.654629733088,18.817637937731277,8.614343158941612,7.446079832982949,1
89,1989.1166563302654,103.05621003556585,13.60562835831812,2.0408714299630764,0.0001,1
90,230.6306617920438,18.83148843211431,6.40221388146283,22.561109793113868,75.60418296984187,1
91,113.13928299802512,16.752596908731842,0.0001,0.0001,0.0001,1
92,2000.78682356046,144.30900681596614,21.033608667668474,6.3393510801596875,0.1591087672669369,1
93,183.23160453508228,5.76839546491771,0.07729379154292715,4.6140001616806865,0.0001,1
94,187.79492699094263,9.159448017287769,4.31178012420428,4.033580606476683,0.0001,1
95,145.43378681362157,23.553298110859572,41.44423458022543,0.0001,1.2397467260467039,1
96,1916.772630561898,44.78277234270815,12.747265681781439,0.6709716772148007,0.6709716772148007,1
97,90.5673342581815,11.903852057373669,2.048122769463883,1.0240857838073,6.144270712090215,1
98,2240.0,157.7445966652018,85.60011061471658,41.95392950232592,41.95392950232592,1
99,227.93790229805737,17.75588879963858,5.448822240072284,24.353319299412693,69.07069364705298,1
100,7791.047324114236,313.62702052810687,196.71982821623456,7.131421559846309e-05,7.131421559846309e-05,1
101,468.1580328211479,33.48854140702609,25.977082814052185,9.238839842086945,0.0001,1
102,2240.0,160.89118310997804,67.0066452592206,29.08152364099888,29.08152364099888,1
103,36983.68288685104,1547.5112570803574,216.2030777005783,6.969730189546961,6.626306919395949,1
104,178.8197135638329,1.4918647456743956,0.5033415962800104,0.26706918878502117,0.09746611067258945,1
105,33151.56417853098,8748.112196515503,1034.9959589153034,16.02036692770718,4.623003398860136,1
106,92600.0,10200.0,0.26823448457881605,0.536395785287703,0.0001,1
107,1913.3008714774826,36.61025145799398,10.108735721143802,0.532108257356348,0.532108257356348,1
108,86.88901437748343,7.563385053791624,0.17495697395338133,1.807562091014438,0.0001,1
109,72.15139606681643,7.858566011136072,3.5971959997155345,1.7737169325368252,10.642245021625405,1
110,2191.756676019408,76.87372136999295,12.747727243024261,5.360369331176885,0.4594602283865902,1
111,182.83541905589445,6.145218480093142,0.3679858481127667,5.009681232006209,0.0001,1
112,7185.8934898269845,421.72312554076615,172.1696091703795,0.8282716096950135,7.868082282636275,1
113,2396.7754219511266,136.79349040232455,51.4852638515458,86.74004707489831,24.680650028057304,1
114,299.89727669775675,6.578382956054055,0.6054437205603875,3.644263438089322,17.556763028181997,1
115,1929.8896310307534,75.66019144639336,22.716159804110475,1.195625461968072,1.195625461968072,1
116,8887.950519278042,1022.7795770276064,44.005698075014536,3.474583906581242,4.053681224344782,1
117,36375.93517313425,4412.844402840954,594.5294999071465,4.679608696386194,9.279119566868937,1
118,3463.708933264453,2637.750280378911,259.6640846503586,2.801748898840195,0.0,1
119,2211.3115308703227,163.548340997119,26.286034823054507,0.19794161866359294,0.19794161866359294,1
120,159.34679938551272,19.33669984637818,62.53367726592185,4.752545676035555,0.0001,1
121,55.96558600491263,6.655177842493102,2.655177842493102,1.1034967224006518,6.620756197377659,1
122,2221.0284959256387,166.2753178114217,24.546136266163607,0.2724091630271581,0.0001,1
123,4231.72118935233,1389.2512275632175,279.33422768285385,221.0793441981619,491.5312466539778,1
124,2187.0181687770546,66.17400361780753,21.88050271335564,13.042704976635981,7.660423709543096,1
125,162.26769439481697,14.157439723831118,16.22821730309901,2.889745329014145,0.6220887291037513,1
126,368.09162428845616,19.051073586344913,9.55282740038386,15.163743643268422,11.283490047972005,1
127,33046.0,619.0,58.0,2.0,7.177750319746338e-05,1
128,122.90369013418629,11.244120109982749,0.2535969857112377,0.008237748049126681,0.008237748049126681,1
129,107.41045882836045,9.641835313441803,1.0597411297206447,0.5298940725074617,0.0001,1
130,29.026783745237072,10.973216254762928,4.014520352871011,6.2523826852074125,16.63573056731867,1
131,1422.8242017986572,112.68414368083525,86.37445571961236,18.979952836688977,0.6657053250793405,1
132,2217.748800311262,516.2428561144918,341.672574698825,402.41011358437436,839.9228445823278,1
133,181.76758849502264,2.8897372902292275,0.13417490744846733,2.2416910874646234,0.0001,1
134,100.96855563705834,8.102176917434422,9.975812028506418e-05,2.992816172466406,9.975812028506418e-05,1
135,119.67922464597665,17.893074881992217,0.10701442549598261,0.32086466151154935,0.10701442549598261,1
136,2870.087730164889,2944.2422577732355,390.362658551679,6.368571578408393,0.0,1
137,184.31870430614472,4.681295693855274,0.439624145238037,2.8022034465689956,0.0001,1
138,12273.322199781118,1481.281789184835,187.43972295422168,3139.99274331958,5907.440008321879,1
139,126.21945411987002,12.521472864078525,0.8652541320942074,1.9433087201072057,0.6524974985587455,1
140,50219.76906028228,3657.3585082114614,192.56710773703855,6.186895027696018,6.186895027696018,1
141,2123.9426115667875,85.34067700904976,12.997474470995474,5.54637291963801,0.38199227862271046,1
142,157.33999443565887,2466.3118472368683,456.3541986291229,9.314785057656204,6.653417898325859e-05,1
143,2231.551745134246,558.28733509215,378.5472935408114,449.2507091028157,953.7471942156885,1
144,1860.6973155036374,99.93812244064937,12.930600540351175,20.740746647721963,0.0001,1
145,180.3698801312389,0.7910556298773185,0.2976935998557886,0.20669819345007243,0.02312502910188105,1
146,942.4306325367951,83.32889022166171,48.7392541502968,59.977285209347166,90.29828767225499,1
147,326.41936834529474,172.07107879030366,50.953233779481046,280.28109697075786,4053.822322924259,1
148,187.8178534174679,18.564984967545737,12.269526935831063,3.165173640949786,1.434752753428289,1
149,33043.74973945845,653.4910624385661,59.92048097942522,1.9612043443358333,0.0001,1
150,1343.3614012333505,24.349101090095324,1391.338698249575,2.8780324714224204,0.0001,1
151,78100.46477469179,7669.509630307928,294.48256505354334,1.722868210525455,0.27720407629559773,1
152,62.03634535088038,11.73087105414602,2.6085932457514227,4.582810399225529,12.146262300530061,1
153,1179.7795241509293,107.91676480848476,52.549219452580616,42.04863060167211,128.1113317557415,1
154,1172.054388312205,14801.920388818588,1677.1765092349651,21.005509595365435,7.779818368653865e-05,1
155,2136.4249610660054,62.22710520315249,14.183595282316517,6.106276675462669,0.8502425308704527,1
156,45.56522159244345,6.192776197653951,10.64133673912572,2.295364324218788,6.528427447316393e-05,1
157,29617.35852469224,14169.552815770678,1634.6471428475543,20.269259564962233,3.0594274704717126,1
158,161.91509892917603,13.51101470348936,14.171410420193418,2.5959157743133456,0.6808487634528171,1
159,2240.0,157.0,90.0,133.33755191458454,45.0,1
160,454.3456146413866,210.06688446280728,31.17312081653887,0.11039978882615475,3.6799929608718254e-06,1
161,189.09624162568247,923.0362108699796,116.3913849528083,103.31244206516904,493.4422515120411,1
162,848.302190927436,113.96663767918315,44.873210461491084,12.21162697135818,4.356529301082658,1
163,81149.71827861224,8201.67197251545,231.9820073522749,0.21885095033233481,0.21885095033233481,1
164,34636.445766380166,994.0293866453857,121.89885178346893,4.007293773302689,2.676458242840697,1
165,7956.183551264444,1049.6561804484581,24.97542807909297,0.3719285098866216,3.5333208439229047,1
166,60.17777786616854,6.987719305223832,2.9877193052238322,1.3251799461723808,7.950910963585155,1
167,92600.0,10200.0,3.9048785807366594e-05,3.9048785807366594e-05,3.9048785807366594e-05,1
168,188.87590901889877,16.964722266228527,9.488565682169325,10.035277733771473,1.3540700296780872,1
169,188.16742288477644,18.389166004698247,12.240568518420888,3.1320783067667284,1.372701070293443,1
170,2186.58292188486,65.4278660883309,21.320899566248173,29.816480678237355,7.35367828075826,1
171,6568.734757038439,787.3535187614387,29.862492424554677,1.5717304150765372,14.931256919552327,1
172,167.11765262979387,22.677714294598953,33.166717110265864,0.475912104352154,0.0001,1
173,2240.0,329.805867696232,214.3516169526235,218.66346505452591,428.7748178365449,1
174,9175.890560138014,1005.0849376451499,54.19352074976215,5.083202767013103,5.930400681480528,1
175,1698.294825538543,8.117432596525482,0.0001,30.583560829781796,0.0001,1
176,7749.204681256293,760.3916854548195,15.725471670623797,0.0001,0.0001,1
177,106.69618237896964,5.180706530778058,7.832279568803521,7.272136784227232,0.0001,1
178,107.30624794280973,4.0,5.918743828429188,4.483327847492611,0.0001,1
179,2766.6683971917105,108.66495540357226,56.58413208329363,2.5555397840691647,1.5173761504842918,1
180,2053.3249829889214,151.02954390808378,20.53409050212731,2.6795456987236137,8.93181899574538e-05,1
181,114.47906729345036,12.903484351856818,4.151165883187063,4.890699529912237,0.6849149233401256,1
182,72.9404588580093,7.990076476334882,3.9717378046017435,1.9841231560177042,11.90473496669676,1
183,100.05886939307092,242.2707769314917,252.13463817214222,26.42520428087674,25.60503640084846,1
184,232.23730447152178,307.34237091410006,23.75218888422038,127.57267095611664,621.3625041831174,1
185,184.4773389153072,3.930433337845056,2.9734241934472863,0.7211344638311981,0.0001,1
186,84421.70337735076,8772.705916257448,165.69178937324546,0.1563130088426844,0.1563130088426844,1
187,238.79344786140064,351.40965019264667,25.384121332849134,159.16416587098433,779.810232788018,1
188,1890.6291065525954,106.29082639504182,32.37103788944104,9.582824440051503,1.7037528697468451,1
189,38.98145447637618,5.470870157095792,10.336097223639385,2.1839178230148475,0.0001,1
190,7735.369186359695,226.01337433177264,217.20202603885087,0.0001,0.0001,1
191,109.0,6.496269890727213,8.711773402415812,7.127818384203681,0.0001,1
192,1193.0245912357002,111.58349837830959,102.43276457728476,18.680682507258293,3.698605979861779,1
193,193.24109526670284,9.340603994882148,5.1183165614755595,11.552514123244737,0.0001,1
194,2201.8346367573126,164.53042152339208,24.086953032471598,0.5479099195776915,0.0001,1
195,92600.0,10200.0,4.234819889476202e-05,4.234819889476202e-05,4.234819889476202e-05,1
196,2193.8917979855314,3293.3683120272126,539.2418487697091,10.431551428413115,0.0,1
197,1627.7354995885044,9.103010410536855,0.0001,41.282088456207006,0.0001,1
198,215.91766044239216,208.6276740398692,11.679235315508489,117.53340917355553,750.4973691084131,1
199,2008.644920067338,22.440010855388707,3.530040130375579,2.7456002742937162,0.23539273483175474,1
200,40168.50801015693,1099.1657762841533,1023.5403210634155,1.3146951326215675,1.3146951326215675,1
201,302.0553982524633,5.699950117508443,1.9824987887962555,5.736716010845448,27.291864850850953,1
202,189.3410652437999,6.881035384212014,4.577302180230204,0.8100214624843834,0.0001,1
203,205.0,262.0,15.0,332.0,1827.0,2
204,6870.0,29.0,10.0,17.0,33.0,2
205,385.0,120.0,41.0,411.0,1880.0,2
206,153.0,5.2,0.0001,9.3,88.0,2
207,155.0,30.2,4.9,26.2,60.2,2
208,217.0,4.0,1.4,1.5,9.51,2
209,60.0,27.65,7.13,16.92,53.87,2
210,37.9,22.9,4.5,9.6,15.3,2
211,1084.0,8.0,20.0,0.0001,21.0,2
212,32.4,60.0,8.0,53.0,159.0,2
213,210.0,202.0,139.0,208.0,1730.0,2
214,8.0,8.0,37.4,15.0,21.1,2
215,200.0,100.0,33.0,161.0,541.0,2
216,71.0,19.0,5.0,12.0,59.0,2
217,212.0,4.0,1.3,1.5,9.5,2
218,2800.0,27.0,6.0,12.0,29.0,2
219,75.0,17.0,4.0,7.0,38.0,2
220,43.0,26.0,7.0,19.0,133.0,2
221,35.0,28.0,27.0,36.0,148.0,2
222,7020.0,18.0,9.0,0.0001,11.0,2
223,2.0,2.8,47.0,0.0001,27.5,2
224,2770.0,10.0,0.0001,11.0,39.0,2
225,305.0,100.0,33.0,161.0,541.0,2
226,543.0,120.0,41.0,411.0,1880.0,2
227,6870.0,1028.0,79.0,900.0,5500.0,2
228,650.0,81.0,170.0,51.0,270.0,2
229,120.0,25.0,1.0,8.0,40.0,2
230,87.17,17.26,3.94,12.87,32.81,2
231,34.76,5.52,2.09,4.97,10.36,2
232,200.0,230.0,2.0,170.0,480.0,2
233,38.0,3.7,0.0,4.1,19.4,2
234,131.0,32.0,7.3,18.8,38.7,2
235,21.669789526118976,23.49603941443823,27.330210473881024,7.6968886415703555,15.099480516142384,2
236,215.42565715748614,4.0,1.3685131431497228,1.5,9.506851314314972,2
237,6969.030209287813,21.737784652227063,9.339798604747916,5.77664230085408,18.47556930445413,2
238,464.41962752484255,120.0,41.0,411.0,1880.0,2
239,12.097493315172374,12.579551352251476,34.17021115157001,13.553825888762692,19.147664949829636,2
240,68.25295460930799,21.16017660268053,5.5319278801976335,13.228678483836788,57.71887792234091,2
241,38.93598085704619,3.755307959734548,0.04254458441119047,4.180834710381261,19.808428010347427,2
242,36.28375174715216,27.35812412642392,12.87873078132623,34.07437237927176,115.2643304476199,2
243,154.65501554157768,25.88769426972118,4.054805326088273,23.284881326331515,64.99528397207006,2
244,6876.753750578925,28.50472495754548,9.954974996140498,16.234579436888858,32.00944991509096,2
245,2808.0028082904014,30.710392934640595,5.994403630566153,13.029731975827872,35.44142121835807,2
246,1071.716173441148,64.24113519529615,13.495281425245441,18.34001424147157,108.34310544060847,2
247,2792.022001170277,22.47913399649012,4.404426827384768,11.73406670567589,31.659332943241107,2
248,294.87239096677786,162.2312225184241,91.47146105860438,306.4519735214624,1802.7477636858096,2
249,9.715744831321063,9.917597164417657,36.04758936825281,14.394443000710213,20.28249805095879,2
250,36.69824812767467,57.91272123296374,8.0,51.14464109596777,155.28928219193554,2
251,37.46866266354566,20.512534105867374,4.1689417258423696,8.96398348159758,14.621399222266103,2
252,31.08715539836583,3.012781919014015,0.18705344216186573,3.0346086555128515,13.792463114321459,2
253,27.816745199816545,21.325294212218914,18.418267200023305,29.325294212218914,133.06137276068043,2
254,6031.896084409342,2360.002586703442,939.961295106767,1393.0023032886224,6620.459780201414,2
255,179.67177998454093,126.1362828770188,30.510830202188686,190.87003757373577,603.6441065782514,2
256,59.50533122036703,25.91041479162407,6.317094305469826,15.036960845530512,49.9505743693748,2
257,37.98154815404456,7.242754423444272,0.8303330679947513,5.11485152754914,18.643474315827003,2
258,638.2934719414866,80.78715403529975,135.73179968326087,59.08814665860923,264.46600491779367,2
259,243.1884315869479,100.0,33.0,161.0,541.0,2
260,83.26903800016747,17.176659809370875,3.9592323516836445,10.988434926950124,34.47359842063524,2
261,270.82315125099683,117.3447244476976,27.3917127944502,358.8902172860654,2761.5514833643965,2
262,7008.916420185708,29.16618039050253,9.494967406988406,20.984434519158302,51.54988608984485,2
263,10.0,77.0,22.0,170.0,240.0,3
264,75.0,6110.0,212.0,4510.0,4040.0,3
265,60.0,615.0,80.0,916.0,1294.0,3
266,90.0,48.0,14.0,117.0,131.0,3
267,13.0,151.0,9.0,89.0,412.0,3
268,88.0,2800.0,234.0,3500.0,3600.0,3
269,80.0,58.0,16.4,91.6,96.9,3
270,530.0,207.0,43.0,224.0,261.0,3
271,310.0,62.0,90.0,140.0,250.0,3
272,95.0,1850.0,0.0001,2960.0,4410.0,3
273,36.0,34.0,5.0,47.0,62.0,3
274,12.0,395.0,28.0,395.0,323.0,3
275,143.2,1110.0,175.0,1780.0,1830.0,3
276,45.0,1690.0,128.0,2810.0,3270.0,3
277,10.0,107.0,11.0,154.0,224.0,3
278,11.0,5020.0,323.0,3800.0,2540.0,3
279,34.0,20.0,69.0,41.0,31.0,3
280,48.0,1850.0,0.0001,2960.0,4410.0,3
281,124.0,255.0,18.0,312.0,325.0,3
282,900.0,215.0,35.0,334.0,277.0,3
283,31.2,85.0,25.0,197.0,130.0,3
284,21.0,345.0,85.0,266.0,250.0,3
285,160.0,230.0,54.0,610.0,760.0,3
286,16.0,325.0,38.0,181.0,244.0,3
287,122.0,8784.0,1404.0,9924.0,9671.0,3
288,157.0,1393.0,304.0,2817.0,3000.0,3
289,24.7,120.0,18.0,131.0,167.0,3
290,33.0,170.0,20.0,200.0,190.0,3
291,5.0,1115.0,138.0,1987.0,3675.0,3
292,181.0,87.0,11.5,163.59,185.21,3
293,185.0,1500.0,68.0,1200.0,800.0,3
294,119.0,195.8,32.6,187.3,221.2,3
295,72.0,62.0,27.0,123.0,71.0,3
296,16.0,3790.0,250.0,4620.0,5830.0,3
297,43.0,40.0,6.9,110.0,70.0,3
298,2.0,6730.0,345.0,7330.0,10400.0,3
299,24.0,250.0,41.0,530.0,800.0,3
300,31.0,130.0,16.0,153.0,239.0,3
301,2850.0,1115.0,138.0,1987.0,3675.0,3
302,620.0,325.0,38.0,181.0,244.0,3
303,755.0,229.0,32.0,404.0,460.0,3
304,1570.0,1110.0,175.0,1780.0,1830.0,3
305,530.0,345.0,85.0,266.0,250.0,3
306,220.0,77.0,22.0,170.0,240.0,3
307,5900.0,1500.0,68.0,1200.0,2300.0,3
308,420.0,250.0,41.0,530.0,800.0,3
309,2800.0,2800.0,234.0,3500.0,3600.0,3
310,99.0,170.0,20.0,200.0,190.0,3
311,310.0,230.0,54.0,610.0,760.0,3
312,1500.0,395.0,28.0,395.0,323.0,3
313,305.0,85.0,25.0,197.0,130.0,3
314,3700.0,1690.0,128.0,2810.0,3270.0,3
315,245.0,120.0,18.0,131.0,167.0,3
316,4419.0,3564.0,668.0,2861.0,2025.0,3
317,1570.0,735.0,87.0,1330.0,1740.0,3
318,0.67,167.0,230.0,18.0,0.0001,4
319,24.0,8.8,80.0,2.5,0.0001,4
320,220.0,68.0,136.0,9.0,0.0001,4
321,290.0,110.0,160.0,50.0,0.0001,4
322,0.0001,153.0,395.0,11.7,0.0001,4
323,35.1,173.0,263.0,33.0,0.0001,4
324,0.0001,59.0,117.0,44.0,0.0001,4
325,156.0,138.0,83.0,16.0,0.0001,4
326,0.0001,187.0,609.0,13.0,0.0001,4
327,107.0,26.0,147.0,6.0,0.0001,4
328,0.0001,30.0,146.0,8.0,0.0001,4
329,8.0,28.0,136.0,8.0,0.0001,4
330,400.0,137.0,173.0,34.0,0.0001,4
331,199.0,125.0,111.0,25.0,0.0001,4
332,60.0,22.0,358.0,2.6,0.0001,4
333,86.0,271.0,465.0,32.0,0.0001,4
334,23.0,166.0,87.0,59.0,0.0001,4
335,179.0,9180.0,0.0001,900.0,22.0,4
336,80.0,197.0,476.9,16.9,0.0001,4
337,416.0,215.0,555.0,18.4,0.0001,4
338,19.3,66.0,283.0,2.6,0.0001,4
339,165.62,38.0,93.0,32.0,0.0001,4
340,39.0,46.0,155.0,18.0,0.0001,4
341,86.0,49.0,192.0,9.0,0.0001,4
342,68.0,74.0,80.0,9.0,0.0001,4
343,172.9,8.9,119.0,4.4,0.0001,4
344,164.0,33.7,136.0,11.4,0.0001,4
345,0.0001,262.0,41.0,28.0,0.0001,4
346,17.0,68.0,157.0,19.0,0.0001,4
347,0.0001,161.0,271.0,35.0,0.0001,4
348,18.0,99.0,82.0,4.2,0.1,4
349,35.0,46.0,76.0,12.0,0.0001,4
350,6.0,38.0,296.0,14.0,0.0001,4
351,110.0,100.0,85.0,17.0,0.0001,4
352,240.0,14.0,234.0,5.0,0.0001,4
353,94.96,94.0,78.0,13.0,2.0,4
354,100.0,38.0,210.0,13.0,0.0001,4
355,200.0,7.0,92.0,5.0,0.0001,4
356,116.0,130.0,47.0,2.0,0.0001,4
357,88.0,71.0,158.0,20.0,0.0001,4
358,134.0,18.7,97.4,79.5,4.7,4
359,181.5,44.0,106.0,28.0,0.0001,4
360,195.0,43.0,146.0,9.0,0.0001,4
361,109.0,123.0,67.0,52.0,0.0001,4
362,14.1,105.0,224.0,15.0,0.0001,4
363,174.0,40.0,264.0,10.0,0.0001,4
364,4.0,67.0,105.0,9.0,0.0001,4
365,900.0,9180.0,0.0,900.0,22.0,4
366,0.0,224.0,0.0,45.0,0.0,4
367,53.0,39.0,3.0,4.5,0.0,4
368,37.0,47.0,10.0,5.5,0.0,4
369,48.0,40.0,11.0,0.5,0.0,4
370,78.0,66.0,62.0,2.6,0.0,4
371,61.968623648703456,247.5274655725308,505.2386304470901,26.69073626045339,0.0001,4
372,117.32862143745503,80.10802752690778,90.23472959818217,10.718324482181401,0.0001,4
373,152.29508078315234,29.866826663973438,94.8541949574361,52.01687738141253,1.9806752001031733,4
374,4.360720441652803,71.6057910426349,289.1695546661311,19.73757408044986,0.0001,4
375,13.201060233913442,97.91665065793165,171.2460241228246,70.28568684216856,0.0001,4
376,2093.3266183043515,48.05554276631598,189.95132573354093,14.259963932430924,0.0001,4
377,2176.4649427458544,37.300407245408714,181.38583185595456,14.10805946291476,0.0001,4
378,1.3589102823947883,33.75750597386323,148.88366737529037,8.262151579571853,0.0001,4
379,165.7432094086574,37.50750085275683,93.44003360234785,31.53288740673844,0.0001,4
380,138.78312574090324,19.1873373396392,91.70537293866047,80.67321952135363,4.329984612496164,4
381,34.30931399751952,43.27637586952746,152.12506341783455,16.48687548307081,0.0001,4
382,34.73469229846483,37.61515380792571,8.058307684398422,5.014576921099605,3.236153859335963e-05,4
383,10.002847302917308,125.88744512238235,194.27555886430204,104.97668668103165,0.0001,4
384,221.63390423632745,63.5884585619159,144.00613075800447,8.67321915273451,0.0001,4
385,145.6780568855651,135.93561137711302,73.71025119700857,12.38731990994778,0.0001,4
386,16.645525973878353,69.22232422800568,162.378226603225,17.044281235190912,0.0001,4
387,2029.0922500507547,42.63631508436923,108.0552126976686,7.40006103679297,0.0001,4
388,194.88240555386946,7.358798134599558,97.0987103337832,4.886695325915929,0.0001,4
389,91.32564634381505,43.16714924248828,180.5879006918249,8.239193379454994,0.0001,4
390,364.4701146599454,118.87975847657216,166.60462063879018,29.381114905792906,2.131857590517935,4
391,9.444190765925608,79.44386460782997,96.05597231312221,7.133420308825506,0.03894818982256917,4
392,191.73973842498046,42.53424834642578,164.31956504058604,9.155250551191408,0.0001,4
393,138.79336583621293,39.048469346924676,238.3086723669662,11.427295979612989,0.0001,4
394,33.91991621126137,43.050273929119506,151.88640025851504,16.361263293955282,0.0001,4
395,177.0918475118294,41.40548739267674,113.55683283686386,23.81855249693533,0.0001,4
396,0.0001,54.5789869317835,115.52632897726116,31.47379630671991,0.0001,4
397,224.6937105260952,54.03621118486675,130.42621875026194,27.188128288618934,1.9948976378996761,4
398,11.187584268263885,156.2343669862193,562.198946142673,11.060832828222306,0.0001,4
399,353.2704096180384,204.1480455457366,478.7716370041985,17.500081825744008,0.0001,4
400,41.61797301990923,32.249322725299706,73.90430854369541,8.727780006822659,0.0001,4
401,166.99083079499016,33.94428758878654,84.48300393645172,22.671861454209036,0.0001,4
402,10.802937388314692,40.45749950362086,142.54018723940095,11.425812363495737,0.0001,4
403,18.181958430089797,178.149843958904,68.77523406164401,56.06727904440248,7.905199317430346e-05,4
404,716.0,175.0,75.0,50.0,4.0,5
405,4230.0,119.0,36.0,70.0,0.0001,5
406,142.0,302.0,27.0,33.0,0.0001,5
407,163.0,3450.0,520.0,1390.0,8.0,5
408,476.0,442.0,221.0,461.0,0.7,5
409,345.0,98.0,35.0,64.0,0.0001,5
410,1230.0,700.0,250.0,740.0,1.0,5
411,111.0,159.0,29.0,87.0,0.0001,5
412,1000.0,143.0,23.0,101.0,0.0001,5
413,595.0,116.0,65.0,139.0,0.0001,5
414,102.0,177.0,37.0,52.0,0.0001,5
415,315.0,141.0,38.0,51.0,0.0001,5
416,800.0,3240.0,1432.0,2788.0,0.0001,5
417,29.1,226.0,68.0,192.0,0.0001,5
418,61.0,5.0,81.0,172.0,0.0001,5
419,99.0,117.0,44.2,138.0,0.1,5
420,2850.0,9739.0,2750.0,5113.0,0.0001,5
421,235.46,398.0,85.0,319.0,0.0001,5
422,615.0,490.0,180.0,360.0,95.0,5
423,24.0,4000.0,1290.0,1560.0,6.0,5
424,85.0,4.9,81.0,172.0,0.0001,5
